method,lambda,random_seed,h_norm,size_std,max_min_ratio,silhouette,ari,time,cluster_sizes,dataset
ER-K-Means,2.0,7,0.9923731801245409,7.586537784494029,1.3673469387755102,0.2806817957373884,0.8456161913329393,0.005579471588134766,"[49, 67, 62]",wine
ER-K-Means,2.0,8,0.9923731801245409,7.586537784494029,1.3673469387755102,0.2806817957373884,0.8456161913329393,0.006078481674194336,"[67, 62, 49]",wine
ER-K-Means,2.0,9,0.9953740016442648,5.90668171555645,1.2549019607843137,0.2828367184667964,0.8635987920128989,0.0035064220428466797,"[64, 51, 63]",wine
ER-K-Means,2.0,10,0.9952129234692488,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.004475831985473633,"[62, 65, 51]",wine
ER-K-Means,2.0,11,0.9952129234692486,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.0025475025177001953,"[51, 62, 65]",wine
ER-K-Means,2.0,12,0.9952129234692488,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.004087686538696289,"[65, 62, 51]",wine
ER-K-Means,2.0,13,0.9953740016442648,5.90668171555645,1.2549019607843137,0.2828367184667964,0.8635987920128989,0.005963325500488281,"[63, 64, 51]",wine
ER-K-Means,2.0,14,0.9923731801245409,7.586537784494029,1.3673469387755102,0.2806817957373884,0.8456161913329393,0.0034084320068359375,"[62, 49, 67]",wine
ER-K-Means,2.0,15,0.9952129234692488,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.003313302993774414,"[51, 65, 62]",wine
ER-K-Means,2.0,16,0.9948906871631341,6.236095644623236,1.2941176470588236,0.28594199657074876,0.9148795960669529,0.005116939544677734,"[51, 66, 61]",wine
ER-K-Means,2.0,17,0.9923731801245409,7.586537784494029,1.3673469387755102,0.2806817957373884,0.8456161913329393,0.003325939178466797,"[62, 67, 49]",wine
ER-K-Means,2.0,18,0.9952129234692486,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.0038671493530273438,"[62, 51, 65]",wine
ER-K-Means,2.0,19,0.9948906871631341,6.236095644623236,1.2941176470588236,0.28594199657074876,0.9148795960669529,0.004144191741943359,"[66, 51, 61]",wine
ER-K-Means,2.0,20,0.9923731801245409,7.586537784494029,1.3673469387755102,0.2806817957373884,0.8456161913329393,0.004996061325073242,"[67, 62, 49]",wine
ER-K-Means,2.0,21,0.9952129234692486,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.004919528961181641,"[62, 51, 65]",wine
ER-K-Means,2.0,22,0.9923731801245409,7.586537784494029,1.3673469387755102,0.2806817957373884,0.8456161913329393,0.006101369857788086,"[67, 49, 62]",wine
ER-K-Means,2.0,23,0.9952129234692488,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.003657102584838867,"[51, 65, 62]",wine
ER-K-Means,2.0,24,0.9952129234692486,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.0043985843658447266,"[51, 62, 65]",wine
ER-K-Means,2.0,25,0.9923731801245409,7.586537784494029,1.3673469387755102,0.2806817957373884,0.8456161913329393,0.005832195281982422,"[49, 67, 62]",wine
ER-K-Means,2.0,26,0.9923731801245409,7.586537784494029,1.3673469387755102,0.2806817957373884,0.8456161913329393,0.0035638809204101562,"[67, 49, 62]",wine
ER-K-Means,2.0,27,0.9952129234692488,6.018490028422597,1.2745098039215685,0.2848589191898987,0.8974949815093207,0.005042314529418945,"[62, 65, 51]",wine
ER-K-Means,2.0,28,0.9948906871631339,6.236095644623236,1.2941176470588236,0.28594199657074876,0.9148795960669529,0.005658149719238281,"[51, 61, 66]",wine
ER-K-Means,2.0,29,0.9923731801245409,7.586537784494029,1.3673469387755102,0.2806817957373884,0.8456161913329393,0.0036902427673339844,"[62, 67, 49]",wine
K-Means,0.0,0,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.011147499084472656,"[102, 168]",heart_disease
K-Means,0.0,1,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.017219066619873047,"[168, 102]",heart_disease
K-Means,0.0,2,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.017580032348632812,"[168, 102]",heart_disease
K-Means,0.0,3,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.01515650749206543,"[102, 168]",heart_disease
K-Means,0.0,4,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.015683650970458984,"[102, 168]",heart_disease
K-Means,0.0,5,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.019690275192260742,"[102, 168]",heart_disease
K-Means,0.0,6,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.01785445213317871,"[102, 168]",heart_disease
K-Means,0.0,7,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.02329230308532715,"[168, 102]",heart_disease
K-Means,0.0,8,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.02460193634033203,"[102, 168]",heart_disease
K-Means,0.0,9,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.023833513259887695,"[102, 168]",heart_disease
K-Means,0.0,10,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.02028965950012207,"[168, 102]",heart_disease
K-Means,0.0,11,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.020973682403564453,"[168, 102]",heart_disease
K-Means,0.0,12,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.022207260131835938,"[168, 102]",heart_disease
K-Means,0.0,13,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.027546167373657227,"[168, 102]",heart_disease
K-Means,0.0,14,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.09420299530029297,"[102, 168]",heart_disease
K-Means,0.0,15,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.018186092376708984,"[102, 168]",heart_disease
K-Means,0.0,16,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.015265464782714844,"[168, 102]",heart_disease
K-Means,0.0,17,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.0954902172088623,"[102, 168]",heart_disease
K-Means,0.0,18,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.07416009902954102,"[168, 102]",heart_disease
K-Means,0.0,19,0.9537489878271294,34.0,1.6732673267326732,0.1724953880449938,0.442089072787835,0.025651931762695312,"[101, 169]",heart_disease
K-Means,0.0,20,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.08550882339477539,"[168, 102]",heart_disease
K-Means,0.0,21,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.10899996757507324,"[168, 102]",heart_disease
K-Means,0.0,22,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.08864593505859375,"[168, 102]",heart_disease
K-Means,0.0,23,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.10427188873291016,"[168, 102]",heart_disease
K-Means,0.0,24,0.9537489878271294,34.0,1.6732673267326732,0.1724953880449938,0.442089072787835,0.019960641860961914,"[101, 169]",heart_disease
K-Means,0.0,25,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.019408226013183594,"[102, 168]",heart_disease
K-Means,0.0,26,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.018805503845214844,"[102, 168]",heart_disease
K-Means,0.0,27,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.018572092056274414,"[102, 168]",heart_disease
K-Means,0.0,28,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.019412994384765625,"[168, 102]",heart_disease
K-Means,0.0,29,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.020778179168701172,"[168, 102]",heart_disease
BKM,0.0,0,0.9999999999971146,0.0,1.0,0.15749822356772888,0.4036265552945271,0.0056264400482177734,"[135, 135]",heart_disease
BKM,0.0,1,0.9999999999971146,0.0,1.0,0.1573941854851509,0.36661824844790436,0.006346940994262695,"[135, 135]",heart_disease
BKM,0.0,2,0.9999999999971146,0.0,1.0,0.15710791569884391,0.36661824844790436,0.0075855255126953125,"[135, 135]",heart_disease
BKM,0.0,3,0.9999999999971146,0.0,1.0,0.15745266964588775,0.36661824844790436,0.005507707595825195,"[135, 135]",heart_disease
BKM,0.0,4,0.9999999999971146,0.0,1.0,0.15740144568689737,0.36661824844790436,0.005272865295410156,"[135, 135]",heart_disease
BKM,0.0,5,0.9999999999971146,0.0,1.0,0.15745266964588775,0.36661824844790436,0.007250308990478516,"[135, 135]",heart_disease
BKM,0.0,6,0.9999999999971146,0.0,1.0,0.1572232805107815,0.384902114330462,0.006864309310913086,"[135, 135]",heart_disease
BKM,0.0,7,0.9999999999971146,0.0,1.0,0.15745266964588775,0.36661824844790436,0.01087641716003418,"[135, 135]",heart_disease
BKM,0.0,8,0.9999999999971146,0.0,1.0,0.15745266964588775,0.36661824844790436,0.00690770149230957,"[135, 135]",heart_disease
BKM,0.0,9,0.9999999999971146,0.0,1.0,0.1573941854851509,0.36661824844790436,0.006122589111328125,"[135, 135]",heart_disease
BKM,0.0,10,0.9999999999971146,0.0,1.0,0.15745266964588775,0.36661824844790436,0.008278608322143555,"[135, 135]",heart_disease
BKM,0.0,11,0.9999999999971146,0.0,1.0,0.157509270233798,0.36661824844790436,0.004570722579956055,"[135, 135]",heart_disease
BKM,0.0,12,0.9999999999971146,0.0,1.0,0.15753716801308917,0.384902114330462,0.0054357051849365234,"[135, 135]",heart_disease
BKM,0.0,13,0.9999999999971146,0.0,1.0,0.15740144568689737,0.36661824844790436,0.00537562370300293,"[135, 135]",heart_disease
BKM,0.0,14,0.9999999999971146,0.0,1.0,0.15710791569884391,0.36661824844790436,0.005364894866943359,"[135, 135]",heart_disease
BKM,0.0,15,0.9999999999971146,0.0,1.0,0.15753716801308917,0.384902114330462,0.007044315338134766,"[135, 135]",heart_disease
BKM,0.0,16,0.9999999999971146,0.0,1.0,0.15745266964588775,0.36661824844790436,0.008693218231201172,"[135, 135]",heart_disease
BKM,0.0,17,0.9999999999971146,0.0,1.0,0.15740144568689737,0.36661824844790436,0.006988525390625,"[135, 135]",heart_disease
BKM,0.0,18,0.9999999999971146,0.0,1.0,0.15745266964588775,0.36661824844790436,0.004655122756958008,"[135, 135]",heart_disease
BKM,0.0,19,0.9999999999971146,0.0,1.0,0.1572232805107815,0.384902114330462,0.00597691535949707,"[135, 135]",heart_disease
BKM,0.0,20,0.9999999999971146,0.0,1.0,0.15745266964588775,0.36661824844790436,0.009569644927978516,"[135, 135]",heart_disease
BKM,0.0,21,0.9999999999971146,0.0,1.0,0.15745266964588775,0.36661824844790436,0.005585670471191406,"[135, 135]",heart_disease
BKM,0.0,22,0.9999999999971146,0.0,1.0,0.15740144568689737,0.36661824844790436,0.012675046920776367,"[135, 135]",heart_disease
BKM,0.0,23,0.9999999999971146,0.0,1.0,0.15740144568689737,0.36661824844790436,0.008411169052124023,"[135, 135]",heart_disease
BKM,0.0,24,0.9999999999971146,0.0,1.0,0.15740144568689737,0.36661824844790436,0.013851165771484375,"[135, 135]",heart_disease
BKM,0.0,25,0.9999999999971146,0.0,1.0,0.15745266964588775,0.36661824844790436,0.011688232421875,"[135, 135]",heart_disease
BKM,0.0,26,0.9999999999971146,0.0,1.0,0.15753716801308917,0.384902114330462,0.0076465606689453125,"[135, 135]",heart_disease
BKM,0.0,27,0.9999999999971146,0.0,1.0,0.15740144568689737,0.36661824844790436,0.014623641967773438,"[135, 135]",heart_disease
BKM,0.0,28,0.9999999999971146,0.0,1.0,0.15753716801308917,0.384902114330462,0.007210731506347656,"[135, 135]",heart_disease
BKM,0.0,29,0.9999999999971146,0.0,1.0,0.1573941854851509,0.36661824844790436,0.006692647933959961,"[135, 135]",heart_disease
GMM-Dirichlet,0.0,0,-1.4428232973175177e-12,135.0,1.0,-1.0,0.0,0.21436858177185059,"[270, 0]",heart_disease
GMM-Dirichlet,0.0,1,0.8142000684520729,67.0,2.9705882352941178,0.07971923392712618,0.10591819863451016,0.2262248992919922,"[68, 202]",heart_disease
GMM-Dirichlet,0.0,2,0.8142000684520729,67.0,2.9705882352941178,0.07971923392712618,0.10591819863451016,0.23167872428894043,"[202, 68]",heart_disease
GMM-Dirichlet,0.0,3,0.8142000684520729,67.0,2.9705882352941178,0.07971923392712618,0.10591819863451016,0.20535922050476074,"[202, 68]",heart_disease
GMM-Dirichlet,0.0,4,0.8142000684520729,67.0,2.9705882352941178,0.07971923392712618,0.10591819863451016,0.19642090797424316,"[202, 68]",heart_disease
GMM-Dirichlet,0.0,5,0.8142000684520729,67.0,2.9705882352941178,0.07971923392712618,0.10591819863451016,0.21177983283996582,"[202, 68]",heart_disease
GMM-Dirichlet,0.0,6,0.8142000684520729,67.0,2.9705882352941178,0.07971923392712618,0.10591819863451016,0.1978602409362793,"[68, 202]",heart_disease
GMM-Dirichlet,0.0,7,0.8142000684520729,67.0,2.9705882352941178,0.07971923392712618,0.10591819863451016,0.268416166305542,"[68, 202]",heart_disease
GMM-Dirichlet,0.0,8,0.8142000684520729,67.0,2.9705882352941178,0.07971923392712618,0.10591819863451016,0.2295536994934082,"[202, 68]",heart_disease
GMM-Dirichlet,0.0,9,0.8142000684520729,67.0,2.9705882352941178,0.07971923392712618,0.10591819863451016,0.2043142318725586,"[202, 68]",heart_disease
GMM-Dirichlet,0.0,10,0.8142000684520729,67.0,2.9705882352941178,0.07971923392712618,0.10591819863451016,0.21507954597473145,"[202, 68]",heart_disease
GMM-Dirichlet,0.0,11,-1.4428232973175177e-12,135.0,1.0,-1.0,0.0,0.18865132331848145,"[0, 270]",heart_disease
GMM-Dirichlet,0.0,12,-1.4428232973175177e-12,135.0,1.0,-1.0,0.0,0.18128252029418945,"[0, 270]",heart_disease
GMM-Dirichlet,0.0,13,0.8142000684520729,67.0,2.9705882352941178,0.07971923392712618,0.10591819863451016,0.19164109230041504,"[68, 202]",heart_disease
GMM-Dirichlet,0.0,14,0.8142000684520729,67.0,2.9705882352941178,0.07971923392712618,0.10591819863451016,0.1867048740386963,"[202, 68]",heart_disease
GMM-Dirichlet,0.0,15,0.8142000684520729,67.0,2.9705882352941178,0.07971923392712618,0.10591819863451016,0.1995220184326172,"[68, 202]",heart_disease
GMM-Dirichlet,0.0,16,-1.4428232973175177e-12,135.0,1.0,-1.0,0.0,0.16983342170715332,"[0, 270]",heart_disease
GMM-Dirichlet,0.0,17,0.8142000684520729,67.0,2.9705882352941178,0.07971923392712618,0.10591819863451016,0.17563199996948242,"[68, 202]",heart_disease
GMM-Dirichlet,0.0,18,0.8142000684520729,67.0,2.9705882352941178,0.07971923392712618,0.10591819863451016,0.19190120697021484,"[202, 68]",heart_disease
GMM-Dirichlet,0.0,19,0.8142000684520729,67.0,2.9705882352941178,0.07971923392712618,0.10591819863451016,0.1811816692352295,"[202, 68]",heart_disease
GMM-Dirichlet,0.0,20,0.8142000684520729,67.0,2.9705882352941178,0.07971923392712618,0.10591819863451016,0.19504928588867188,"[202, 68]",heart_disease
GMM-Dirichlet,0.0,21,0.8142000684520729,67.0,2.9705882352941178,0.07971923392712618,0.10591819863451016,0.24614953994750977,"[68, 202]",heart_disease
GMM-Dirichlet,0.0,22,0.8142000684520729,67.0,2.9705882352941178,0.07971923392712618,0.10591819863451016,0.2316455841064453,"[68, 202]",heart_disease
GMM-Dirichlet,0.0,23,0.8142000684520729,67.0,2.9705882352941178,0.07971923392712618,0.10591819863451016,0.19271135330200195,"[68, 202]",heart_disease
GMM-Dirichlet,0.0,24,0.8142000684520729,67.0,2.9705882352941178,0.07971923392712618,0.10591819863451016,0.1915748119354248,"[202, 68]",heart_disease
GMM-Dirichlet,0.0,25,0.8142000684520729,67.0,2.9705882352941178,0.07971923392712618,0.10591819863451016,0.19971728324890137,"[202, 68]",heart_disease
GMM-Dirichlet,0.0,26,0.8142000684520729,67.0,2.9705882352941178,0.07971923392712618,0.10591819863451016,0.19556856155395508,"[68, 202]",heart_disease
GMM-Dirichlet,0.0,27,0.8142000684520729,67.0,2.9705882352941178,0.07971923392712618,0.10591819863451016,0.18230819702148438,"[202, 68]",heart_disease
GMM-Dirichlet,0.0,28,0.8142000684520729,67.0,2.9705882352941178,0.07971923392712618,0.10591819863451016,0.24593544006347656,"[68, 202]",heart_disease
GMM-Dirichlet,0.0,29,0.8142000684520729,67.0,2.9705882352941178,0.07971923392712618,0.10591819863451016,0.2367866039276123,"[68, 202]",heart_disease
ER-K-Means,0.5,0,0.9789596360018942,23.0,1.4107142857142858,0.1677371009672309,0.39405613919357113,0.0055544376373291016,"[112, 158]",heart_disease
ER-K-Means,0.5,1,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.002480030059814453,"[168, 102]",heart_disease
ER-K-Means,0.5,2,0.9537489878271294,34.0,1.6732673267326732,0.1724953880449938,0.442089072787835,0.0046002864837646484,"[169, 101]",heart_disease
ER-K-Means,0.5,3,0.9509560484520871,35.0,1.7,0.17310104582344954,0.4322070331171048,0.002132892608642578,"[170, 100]",heart_disease
ER-K-Means,0.5,4,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.0033211708068847656,"[102, 168]",heart_disease
ER-K-Means,0.5,5,0.9807575217557173,22.0,1.3893805309734513,0.16756253879657204,0.3847598668877059,0.006608009338378906,"[157, 113]",heart_disease
ER-K-Means,0.5,6,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.0060579776763916016,"[102, 168]",heart_disease
ER-K-Means,0.5,7,0.9537489878271294,34.0,1.6732673267326732,0.1724953880449938,0.442089072787835,0.005789995193481445,"[101, 169]",heart_disease
ER-K-Means,0.5,8,0.9640787648053437,30.0,1.5714285714285714,0.16998721002261002,0.3663458220044343,0.002765178680419922,"[105, 165]",heart_disease
ER-K-Means,0.5,9,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.0052947998046875,"[102, 168]",heart_disease
ER-K-Means,0.5,10,0.9807575217557173,22.0,1.3893805309734513,0.16756253879657204,0.3847598668877059,0.007277727127075195,"[157, 113]",heart_disease
ER-K-Means,0.5,11,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.006177425384521484,"[102, 168]",heart_disease
ER-K-Means,0.5,12,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.002900362014770508,"[168, 102]",heart_disease
ER-K-Means,0.5,13,0.9537489878271294,34.0,1.6732673267326732,0.1724953880449938,0.442089072787835,0.004494190216064453,"[101, 169]",heart_disease
ER-K-Means,0.5,14,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.003017425537109375,"[168, 102]",heart_disease
ER-K-Means,0.5,15,0.9590816298515079,32.0,1.6213592233009708,0.17138848319566377,0.38460108339198823,0.0040836334228515625,"[167, 103]",heart_disease
ER-K-Means,0.5,16,0.9730759349103961,26.0,1.4770642201834863,0.16888860833697575,0.3664136478218792,0.0035691261291503906,"[109, 161]",heart_disease
ER-K-Means,0.5,17,0.9509560484520871,35.0,1.7,0.17310104582344954,0.4322070331171048,0.0039746761322021484,"[170, 100]",heart_disease
ER-K-Means,0.5,18,0.9564574047963742,33.0,1.6470588235294117,0.17199990675738752,0.4520801379111443,0.0030145645141601562,"[102, 168]",heart_disease
ER-K-Means,0.5,19,0.9451152172996077,37.0,1.7551020408163265,0.1738940749627897,0.4127699605408143,0.0047931671142578125,"[172, 98]",heart_disease
ER-K-Means,0.5,20,0.9564574047963742,33.0,1.6470588235294117,0.17199990675738752,0.4520801379111443,0.003607511520385742,"[102, 168]",heart_disease
ER-K-Means,0.5,21,0.9807575217557173,22.0,1.3893805309734513,0.16756253879657204,0.3847598668877059,0.0068776607513427734,"[113, 157]",heart_disease
ER-K-Means,0.5,22,0.9564574047963742,33.0,1.6470588235294117,0.17199990675738752,0.4520801379111443,0.0021038055419921875,"[168, 102]",heart_disease
ER-K-Means,0.5,23,0.9564574047963742,33.0,1.6470588235294117,0.17199990675738752,0.4520801379111443,0.0038971900939941406,"[168, 102]",heart_disease
ER-K-Means,0.5,24,0.9751190649379806,25.0,1.4545454545454546,0.16849954588229546,0.3755186631351883,0.005095243453979492,"[160, 110]",heart_disease
ER-K-Means,0.5,25,0.9770802227698927,24.0,1.4324324324324325,0.16810960654606746,0.38473282067570297,0.0027620792388916016,"[159, 111]",heart_disease
ER-K-Means,0.5,26,0.9807575217557173,22.0,1.3893805309734513,0.16756253879657204,0.3847598668877059,0.004647016525268555,"[113, 157]",heart_disease
ER-K-Means,0.5,27,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.004111766815185547,"[102, 168]",heart_disease
ER-K-Means,0.5,28,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.008240699768066406,"[102, 168]",heart_disease
ER-K-Means,0.5,29,0.9537489878271294,34.0,1.6732673267326732,0.1724953880449938,0.442089072787835,0.0026199817657470703,"[169, 101]",heart_disease
ER-K-Means,1.0,0,0.9751190649379806,25.0,1.4545454545454546,0.16827405883037977,0.3940283428446605,0.004734039306640625,"[110, 160]",heart_disease
ER-K-Means,1.0,1,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.0023005008697509766,"[168, 102]",heart_disease
ER-K-Means,1.0,2,0.9537489878271294,34.0,1.6732673267326732,0.1724953880449938,0.442089072787835,0.0038080215454101562,"[169, 101]",heart_disease
ER-K-Means,1.0,3,0.9509560484520871,35.0,1.7,0.17310104582344954,0.4322070331171048,0.0022339820861816406,"[170, 100]",heart_disease
ER-K-Means,1.0,4,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.00264739990234375,"[102, 168]",heart_disease
ER-K-Means,1.0,5,0.9807575217557173,22.0,1.3893805309734513,0.16756253879657204,0.3847598668877059,0.005974531173706055,"[157, 113]",heart_disease
ER-K-Means,1.0,6,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.005794048309326172,"[102, 168]",heart_disease
ER-K-Means,1.0,7,0.9537489878271294,34.0,1.6732673267326732,0.1724953880449938,0.442089072787835,0.005324602127075195,"[101, 169]",heart_disease
ER-K-Means,1.0,8,0.9640787648053437,30.0,1.5714285714285714,0.16998721002261002,0.3663458220044343,0.0027418136596679688,"[105, 165]",heart_disease
ER-K-Means,1.0,9,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.005385637283325195,"[102, 168]",heart_disease
ER-K-Means,1.0,10,0.9807575217557173,22.0,1.3893805309734513,0.16756253879657204,0.3847598668877059,0.007301807403564453,"[157, 113]",heart_disease
ER-K-Means,1.0,11,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.008147239685058594,"[102, 168]",heart_disease
ER-K-Means,1.0,12,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.003089427947998047,"[168, 102]",heart_disease
ER-K-Means,1.0,13,0.9537489878271294,34.0,1.6732673267326732,0.1724953880449938,0.442089072787835,0.0055882930755615234,"[101, 169]",heart_disease
ER-K-Means,1.0,14,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.0030717849731445312,"[168, 102]",heart_disease
ER-K-Means,1.0,15,0.9590816298515079,32.0,1.6213592233009708,0.17138848319566377,0.38460108339198823,0.0037512779235839844,"[167, 103]",heart_disease
ER-K-Means,1.0,16,0.9709505944517833,27.0,1.5,0.1689131048534569,0.39399822725537514,0.004765987396240234,"[108, 162]",heart_disease
ER-K-Means,1.0,17,0.94807824359102,36.0,1.7272727272727273,0.17344771019066937,0.4224340013450781,0.003416299819946289,"[171, 99]",heart_disease
ER-K-Means,1.0,18,0.9564574047963742,33.0,1.6470588235294117,0.17199990675738752,0.4520801379111443,0.002621889114379883,"[102, 168]",heart_disease
ER-K-Means,1.0,19,0.9451152172996077,37.0,1.7551020408163265,0.1738940749627897,0.4127699605408143,0.004719257354736328,"[172, 98]",heart_disease
ER-K-Means,1.0,20,0.9564574047963742,33.0,1.6470588235294117,0.17199990675738752,0.4520801379111443,0.003448486328125,"[102, 168]",heart_disease
ER-K-Means,1.0,21,0.9807575217557173,22.0,1.3893805309734513,0.16756253879657204,0.3847598668877059,0.006189823150634766,"[113, 157]",heart_disease
ER-K-Means,1.0,22,0.9564574047963742,33.0,1.6470588235294117,0.17199990675738752,0.4520801379111443,0.0020971298217773438,"[168, 102]",heart_disease
ER-K-Means,1.0,23,0.9564574047963742,33.0,1.6470588235294117,0.17199990675738752,0.4520801379111443,0.003005504608154297,"[168, 102]",heart_disease
ER-K-Means,1.0,24,0.9751190649379806,25.0,1.4545454545454546,0.16849954588229546,0.3755186631351883,0.006767988204956055,"[160, 110]",heart_disease
ER-K-Means,1.0,25,0.9770802227698927,24.0,1.4324324324324325,0.16810960654606746,0.38473282067570297,0.0030715465545654297,"[159, 111]",heart_disease
ER-K-Means,1.0,26,0.9807575217557173,22.0,1.3893805309734513,0.16756253879657204,0.3847598668877059,0.004943370819091797,"[113, 157]",heart_disease
ER-K-Means,1.0,27,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.0049321651458740234,"[102, 168]",heart_disease
ER-K-Means,1.0,28,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.008145332336425781,"[102, 168]",heart_disease
ER-K-Means,1.0,29,0.9537489878271294,34.0,1.6732673267326732,0.1724953880449938,0.442089072787835,0.002780914306640625,"[169, 101]",heart_disease
ER-K-Means,2.0,0,0.9751190649379806,25.0,1.4545454545454546,0.16827405883037977,0.3940283428446605,0.005419731140136719,"[110, 160]",heart_disease
ER-K-Means,2.0,1,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.002231597900390625,"[168, 102]",heart_disease
ER-K-Means,2.0,2,0.9537489878271294,34.0,1.6732673267326732,0.1724953880449938,0.442089072787835,0.003912925720214844,"[169, 101]",heart_disease
ER-K-Means,2.0,3,0.9509560484520871,35.0,1.7,0.17310104582344954,0.4322070331171048,0.002404928207397461,"[170, 100]",heart_disease
ER-K-Means,2.0,4,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.0027811527252197266,"[102, 168]",heart_disease
ER-K-Means,2.0,5,0.9807575217557173,22.0,1.3893805309734513,0.16756253879657204,0.3847598668877059,0.006084918975830078,"[157, 113]",heart_disease
ER-K-Means,2.0,6,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.005087614059448242,"[102, 168]",heart_disease
ER-K-Means,2.0,7,0.9537489878271294,34.0,1.6732673267326732,0.1724953880449938,0.442089072787835,0.005066394805908203,"[101, 169]",heart_disease
ER-K-Means,2.0,8,0.9640787648053437,30.0,1.5714285714285714,0.16998721002261002,0.3663458220044343,0.002256631851196289,"[105, 165]",heart_disease
ER-K-Means,2.0,9,0.9564574047963742,33.0,1.6470588235294117,0.17187526160030075,0.4520801379111443,0.004847049713134766,"[102, 168]",heart_disease
ER-K-Means,2.0,10,0.9807575217557173,22.0,1.3893805309734513,0.16756253879657204,0.3847598668877059,0.005810976028442383,"[157, 113]",heart_disease
